timestamp,x
0.0,0.1
0.01,-0.2573736144440317
0.013564024715995228,-0.054444701492050065
0.017573552521489857,-0.3239427060264087
0.022084271302671318,-0.1651525606826549
0.027158829931500462,0.091948323945877
0.03286770838893325,0.6463967429213062
0.039290196653545134,1.1465176285423866
0.046515495951233506,1.1150234774755454
0.054643957661132926,1.0879556606858596
0.06378847708476977,1.2944910738135442
0.07407606143636122,1.1348560775958842
0.07975011521527672,1.1178813764306752
0.08613342571655666,0.14537492112953612
0.09331465003049659,-0.7800279978782064
0.10139352738367902,-0.40718925462844097
0.11048226440600924,-1.356920050114447
0.12070709355613074,-0.5028394396365514
0.13221002635001744,-0.8404885213708422
0.14515082574313998,-0.7380064696859889
0.15970922506040283,0.4657370369246287
0.17608742429232355,0.3041098366078992
0.19451289842823433,2.2320561898376217
0.20190884874132667,2.3330635521157213
0.20927993567673464,2.3875051816490824
0.21578860232819097,1.9677909336300787
0.22106738597898085,1.5182836926661172
0.22700601758611944,2.3148306242822985
0.23348162611918835,2.509056713780838
0.23867733071538938,2.6109427806664076
0.24341097606898693,2.3985483561323924
0.2483514261800851,2.3402383881886335
0.2530435653176577,2.0123366856064515
0.2583222218474269,1.7621844160395084
0.26426071044341726,1.6183538991567974
0.2709415101139064,2.136924706545562
0.2781304806677056,3.1793771028947564
0.2822829040788649,3.818233364909336
0.28514500305332735,3.5224674375150795
0.2879043616422294,3.6210822617200584
0.2903165072003847,3.653507638396313
0.29273972672453114,3.782841281562594
0.29511879527513185,3.278600118250137
0.2974180459808084,3.2504157679176795
0.29991782409680423,3.235781142497267
0.30235577927692575,2.757860742662627
0.30501592902529484,2.336155022409377
0.3080085974922101,2.110410939339169
0.31137534951748974,1.6549900461705156
0.31516294554592933,2.0411963596361833
0.3194239910779239,1.953094754048745
0.32421766730141777,1.6999514914930949
0.32961055305284837,2.3467223606598804
0.3338124224565818,2.423369195395972
0.3385395255357819,2.8850826425352287
0.34232097719491567,3.3378502276481354
0.3458777597341657,2.8270634647907107
0.3492496893516537,2.7032424995373048
0.35304311017132767,2.38365825454687
0.3570250150298752,2.7015521514840692
0.36102770140996215,3.012909778655417
0.36487629030262353,2.934218035606526
0.36846465135064704,3.3211528291506887
0.37192822081211263,3.842706479559017
0.37452576644986524,3.86318790978275
0.37689414939287363,3.887387407966375
0.3792292426999336,4.0228469714744355
0.3813009621623223,3.7173954861734053
0.38319115368952666,3.737950188766399
0.3852317091275555,3.711299889802211
0.38716424077936756,3.6540757545407834
0.3891141145262295,3.7725663882905844
0.39104708821842626,3.8484469107323953
0.3928750976483731,4.182047006950857
