t,Mediana,Média,Desvio Padrão
0.78,0.01356221731933005,0.010580540447999108,1.9131590664740914
0.79,0.0075478614958151,0.01407599889983299,1.9087968990878545
0.8,0.0208235959430138,0.019589017478781726,1.911237301749489
0.81,0.0087729808562968,0.019412226564652395,1.9061158848555162
0.82,0.02215768825185405,0.024324923548121682,1.9093596946276354
0.83,0.020850997040222252,0.01840861237818777,1.912464130224809
0.84,0.00972785154544765,0.011060850271827355,1.912896916487147
0.85,0.0208053827076412,0.005848240250461667,1.9258939945977855
0.86,0.021504239448599048,0.012661463651066173,1.9182224987327683
0.87,0.0209088439545379,0.0067795768693416055,1.9282440448676195
0.88,0.0317997106831191,0.008429400047384013,1.91926189345575
0.89,0.0494463795116008,0.01116075983515396,1.9220875656864014
0.9,0.03476228616510275,0.01240028810956155,1.9235607915502124
0.91,0.0239160350369387,0.014295110501456898,1.9268350590939745
0.92,0.01288837886426775,0.0097205020927379,1.9269231756577059
0.93,0.01422621292305205,0.005069424734813556,1.9373455480794624
0.94,0.013354775663781699,0.015093920269175748,1.9330353990604485
0.95,0.00736837887810545,0.020724564493056548,1.9247989911278403
0.96,0.0348892236719166,0.03654642711114595,1.920623257193822
0.97,0.023817927213437402,0.041855752719852785,1.9214002321291468
0.98,0.055383385151123454,0.04971955412534994,1.9128278224224124
0.99,0.0629520567235307,0.043318464315674064,1.9074399083905405
1.0,0.03635638891148285,0.029138629160782244,1.8975742874052082
1.01,0.01965729015114545,0.03117088891285343,1.9013853896624693
1.02,0.0323758246494359,0.029346499992098693,1.9130193469960162
1.03,0.032844398848800804,0.025150434630794336,1.9197574533509107
1.04,0.02570051392836275,0.024207324199015574,1.9180012925316936
1.05,0.0058454165708744996,0.02004549411311066,1.9129391577952808
1.06,0.0129833322478385,0.00802721818544783,1.906165735292503
1.07,0.0188033682759925,0.013460221133700923,1.9138510980924346
1.08,0.026280030757860652,0.022161755278599513,1.9130348390297989
1.09,0.009988738724164649,0.017311564025566294,1.9108614474212875
1.1,0.017217260584685798,0.0104356261730981,1.911885104427726
1.11,4.714459169210247e-05,0.0025640250473889024,1.9092961872295457
1.12,0.02193560846793155,-0.0009608700504157674,1.9114495410497956
1.13,0.0216320882550037,0.006699342182648867,1.9152160882047926
1.14,0.046012884471570994,0.023150801775593356,1.908280171417948
1.15,0.03110423373373105,0.02498884360188375,1.901184151538797
1.16,0.01278433758137385,0.022502619355588095,1.9041781463752365
1.17,0.0104130873421234,0.013525335685658993,1.9052706608245915
1.18,0.013562938929124049,0.011722685103429003,1.9048153764651254
1.19,0.0083204478380056,0.00757308845943939,1.9129735153693919
1.2,0.0291620690706758,0.01156424008166811,1.9172189101410573
1.21,0.02737352134973535,0.004306913845018677,1.9136155679486622
1.22,0.01794435506871045,-0.0003162667267259422,1.914714139390903
1.23,0.03584993371253465,0.0034163646448494567,1.9088683397443005
1.24,0.0141064259831363,-0.003286791875495131,1.9123145706704927
1.25,0.010083959302244351,-0.015845121955199434,1.9119145246176343
1.26,-0.0009457100667759001,-0.013008393775931989,1.9226427045210492
1.27,-0.0263871379033018,-0.00024270370494616103,1.926808451449118
1.28,0.009812269519201,0.00524755694187792,1.9278200818365152
1.29,0.02971769328067025,0.006623648100548377,1.925468029587086
1.3,0.0321298155448703,-0.00021915387945252007,1.9291565715872505
1.31,0.01273699111492935,-0.008293091878268974,1.9291989964262226
1.32,-0.00694675171265895,-0.017009047731998423,1.9344289917613253
1.33,-0.01561794964021205,-0.023217541438282575,1.936583998259715
1.34,-0.02209386729437755,-0.028094725527963625,1.9314555640868898
1.35,-0.052364204249058896,-0.02656056079841783,1.9416560732038892
1.36,-0.01266319964408265,-0.013691727059815218,1.9453425385950711
1.37,0.01279075159691955,0.0015781925756903532,1.9403260480559161
1.38,-0.0040194032770912,1.5935115419089385e-05,1.9353363229402476
1.39,-0.0074220387687155,-0.0062466609800114,1.929913327503042
1.4,0.00385997157603,0.0014588801479749364,1.9212107606907847
1.41,0.00900543926208185,-0.001990067658364671,1.9247817149659048
1.42,0.02990917810182235,-0.0008539971731757959,1.9300772526080712
1.43,0.028885332348291298,0.010896063660906175,1.920399435521118
1.44,0.042697420076050444,0.01745632531284012,1.9081082133718932
1.45,0.03487607727228685,0.02003188191490411,1.9095283587601115
1.46,0.02504886040879415,0.01919558643879057,1.9170186026355645
1.47,0.03129620481878915,0.012698348510757873,1.9233539003520048
1.48,0.03046526466848895,0.01668293694793746,1.9269447492760754
1.49,0.0224926563170771,0.012160515489998096,1.9228512787368248
1.5,0.019055066673572152,0.01499165371558912,1.9182217925725382
1.51,0.0471543019665602,0.01657670499109,1.9234182098308323
1.52,0.02290844806861245,0.018583757714590858,1.9212187502921396
1.53,0.031785693550042446,0.02075911324623833,1.9145926891910954
1.54,0.01249057005143175,0.013211304295047733,1.9196269437730387
1.55,0.00713407410172845,0.016550082346505894,1.9297481826621161
1.56,0.01585330993925975,0.015028730368697509,1.9310445528858466
1.57,0.012138538415599951,0.01780988463841925,1.9240049203541052
1.58,0.0176094819366498,0.016551412704568214,1.9200302169000758
1.59,0.0038026031019231,0.017527710528868794,1.916271518194672
1.6,0.0024563386512939,0.03309971090178839,1.9148060733383234
1.61,0.00821862286770365,0.042155321039288866,1.909109812714578
1.62,0.0099901263192076,0.041553252469024395,1.9084890705330269
1.63,0.04182322923547275,0.031196299677056713,1.9144402247065881
1.64,0.024661344153666498,0.03151045729378748,1.9156332962110785
1.65,0.020761792771540798,0.036801341044000783,1.9066348343695354
1.66,0.021752081207251,0.0439628175195231,1.9086498038281312
1.67,0.0404045363491116,0.046778056207160044,1.910691109426199
1.68,0.06927057931479755,0.04792218382540451,1.905407352344545
1.69,0.05280885726730895,0.046036654099309945,1.9098327315365424
1.7,0.037805366256668055,0.033818429089116385,1.9114517157324484
1.71,0.0391037948734626,0.03540152637448965,1.9082612964914076
1.72,0.04832242874052575,0.032154566323056764,1.9142839511843779
1.73,0.0476534816793443,0.03405241189510158,1.911658476132356
1.74,0.06653368395079975,0.028115521175322816,1.917980558631298
1.75,0.063222492315644,0.015869128478020467,1.9175219256409828
1.76,0.02256990256896265,0.021349709767477708,1.9119228580137757
1.77,0.032751669019648696,0.01700614562089137,1.9075252916817145
1.78,0.02967240877772425,0.011539676609128344,1.9093984576320493
1.79,0.03588699292633425,0.020186673235218763,1.9059080331926395
1.8,0.03620331385833545,0.014116095804077633,1.9056322437692053
1.81,0.0203360374297799,0.010381238406232202,1.9126861891736995
1.82,0.02831523210211375,0.004376536135469827,1.9214170718701724
1.83,0.00389347995105655,0.006337795273168435,1.9203397226622387
1.84,0.01762790764235555,0.009790513850579429,1.9310040491519218
1.85,-0.0100884699500208,0.0023629649614631534,1.9274954626046614
1.86,-0.02575009922725545,-0.0037321555623027443,1.9321942799842111
1.87,-0.0390129208420721,-0.005640839295465258,1.9315284856888308
1.88,-0.0378799735445045,-0.009044733392708748,1.943766318768629
1.89,-0.04204117475143295,-0.006763539667077013,1.9300610905564528
1.9,-0.031882435597891653,-0.008080759167863813,1.9201333708978034
1.91,-0.0079643203244405,-0.005914605173404773,1.9193869846434046
1.92,-0.01149771047607015,0.006197576956046572,1.9303140034783368
1.93,-0.016651692251244653,0.005358993816388836,1.9355135121439717
1.94,-0.0106677439638339,-0.00013710699246261343,1.9325738808852204
1.95,-0.0314945102672836,0.006865708877384484,1.9209299130549997
1.96,-0.01778940307152705,0.005850313328836303,1.9248365197253066
1.97,-0.0260504131985506,0.0017819111276513471,1.9208754500579241
1.98,-0.00018471902502245003,0.00592503124200225,1.920776756519507
1.99,0.01614407847192615,0.017176864211108155,1.919451393464
2.0,0.0417646938885187,0.031040770776030593,1.9280071778666112
2.01,0.0289759493876039,0.033559520085378026,1.9319125029966513
2.02,0.03321366803203995,0.03128055541305844,1.9349040916362883
2.03,0.0528280598911544,0.023886958450909178,1.9379156790326413
2.04,0.01590600970158745,0.008890912535295253,1.9431070285767655
2.05,0.01015567443079825,0.005211801070828216,1.9390290033695794
2.06,0.0015613465025298501,0.003907375505182093,1.9335878398059139
2.07,0.0130601899743113,0.018020151349498234,1.9253379996715072
2.08,-0.0005236801635924,0.024402826510743797,1.9163361027104133
2.09,0.013755055318660201,0.026965923573200327,1.9149523077778832
2.1,0.01947157308931995,0.028934043249403102,1.9155053777289524
2.11,0.040088009844237,0.03223085915778517,1.9181584061070232
2.12,0.03908608942318435,0.04105073647508252,1.9155033914987556
2.13,0.04777835255212875,0.04349288263938043,1.9091341164042896
2.14,0.04894913327989655,0.03679462189920169,1.9153966218178555
2.15,0.0186060726972352,0.02883624896422484,1.9178285291922066
2.16,0.0469651467865196,0.032292003724003954,1.9291441120624102
2.17,0.049051547310784496,0.029378351959765427,1.9249836758121732
2.18,0.03687172595687495,0.02047516605179449,1.9193074503331975
2.19,0.0554788330526825,0.018924846897161524,1.9274424228988136
2.2,0.03845111154053085,0.01825393863707409,1.9199635226976535
2.21,0.0049559965459402,0.011546404578822682,1.9259071828026164
2.22,0.00203165660785745,0.007558707194021135,1.9275065759632615
2.23,0.02010500639864645,0.007851154189367845,1.9240917668048445
2.24,-0.02368450005427385,0.002903403013689568,1.9253615263088584
2.25,-0.00950001526217705,9.951283351887667e-05,1.9226321293355844
2.26,0.0061629873932991,0.004907625252758087,1.9228285678339152
2.27,-0.0036456704654972997,-0.0012028023850548933,1.918824805080852
2.28,-0.0341423565598933,-0.010855956255403207,1.9134430286743835
2.29,-0.0069636370379,-0.005183593705944907,1.9068841117276667
2.3,-0.00928307680169525,0.0020381489119983593,1.916237146662825
2.31,-0.0162727966944022,-0.0019553030548275442,1.915919265070669
2.32,-0.021427474443687297,-0.009610489829989957,1.9148332620788389
2.33,0.0026091810885373002,-0.01626597966269577,1.9256641748656975
2.34,0.0054195703905726995,-0.012800328727737986,1.9188916139494065
2.35,-0.00408968074360325,-0.00918356808828399,1.9178032170783568
2.36,-0.031947727357691,-0.019094459783281954,1.9258812685495381
2.37,-0.033526776986417,-0.025081264822394905,1.9218636829467355
2.38,-0.04549601753017275,-0.03104066453888457,1.9193539772142691
2.39,-0.0636001453188049,-0.03205863446234636,1.9082674963598019
2.4,-0.07908269894200515,-0.025746475232190476,1.9116324383533907
2.41,-0.0566264940294476,-0.02678436165040009,1.9114919049057488
2.42,-0.04538768403039685,-0.019725253245810835,1.9126482677787224
2.43,-0.008674359494667001,-0.007840889175864741,1.9145289468059012
2.44,-0.0200333955500219,-0.010559663131231172,1.9145351826338006
2.45,-0.0081361538899142,-0.006077224581861882,1.9026242156885305
2.46,-0.03404677093779615,-0.005255892250934642,1.9078491165416471
2.47,-0.018192460609677802,-0.011633453318678804,1.916505524287049
2.48,-0.023689352812028053,-0.0071136760631796934,1.9162829502831114
2.49,-0.0072967919545367,-0.007070613116781215,1.9112377060366739
2.5,-0.0143250756621051,-0.007348928569762782,1.907332852815775
2.51,0.0191212912448588,-0.006952782985502749,1.9098580184090723
2.52,0.0279075761664329,-0.004548911131662731,1.9255853911083531
2.53,0.014608598842329151,0.00814557635410596,1.934347890285211
2.54,0.02734032329263755,0.006475795318089548,1.9282308810805895
2.55,0.029367559952867897,0.0010339258359766178,1.9204726652834592
2.56,-0.0058278350630473,0.006009781251987902,1.9179318731234047
2.57,0.0124750139726541,0.016097113798588164,1.9237526745713833
2.58,0.0431519023574206,0.02164108677729607,1.9255314275889874
2.59,0.05344543512940465,0.028792800021556833,1.9234150039114855
2.6,0.0529400184861925,0.0307388187490723,1.9310520680679522
2.61,0.07323433225090745,0.0418848705072023,1.923157831475063
2.62,0.07925056863625095,0.04560535295344547,1.9223133907638146
2.63,0.08164790372565969,0.04907538852837381,1.9130388762476453
2.64,0.1066546107391752,0.053664725068459436,1.9149913413641522
2.65,0.0981132859447913,0.0610355892524153,1.9183828133943532
2.66,0.10182856350308915,0.06224520421864893,1.9340636069254578
2.67,0.0949516833669538,0.0617274356570181,1.9379667242670722
2.68,0.11137202799959015,0.07075204417981079,1.9346849515950832
2.69,0.12185340248347315,0.06536759135566395,1.9289289021168572
2.7,0.08249030065437846,0.054603776595993296,1.9212656502463104
2.71,0.07780743547156865,0.05498866933614771,1.9150233260529632
2.72,0.089262578631674,0.05901202401729311,1.9198331033284395
2.73,0.0810354749485732,0.055367095123764046,1.9259543346593944
2.74,0.0629398437168804,0.05322593512164536,1.9225127124304375
2.75,0.06787805223051945,0.04962253469438588,1.9221357386862032
2.76,0.035668851820022496,0.03872307127995872,1.9196671744974527
2.77,0.0382598250002069,0.03436502401265,1.9162887708698415
2.78,0.0222425161125834,0.020505780063602215,1.9165884133259659
2.79,0.03354300148800875,0.026273254650197655,1.9079789909020777
2.8,0.0335382041679764,0.03237062164789985,1.9123896284843098
2.81,0.0278535220882482,0.031234056820307738,1.9200505192267436
2.82,0.0279668624691072,0.03217893476042498,1.9132117167398726
2.83,0.0103127127721532,0.018804529385708688,1.9150024018617868
2.84,0.028964534540333,0.010981607669695791,1.9206957773474491
2.85,0.0092912400653674,0.013711884734188703,1.915237678318626
2.86,0.0038462080807697497,0.005124510054180547,1.917298264310987
2.87,0.01544513176519265,-0.002979122118768914,1.91905903897021
2.88,0.0021712880560926,-0.0031727995506031404,1.9208366514809347
2.89,0.0175819987859341,-0.011473068767375553,1.9333866958436632
2.9,0.00607973964946885,-0.010355660090322402,1.9294505150773718
2.91,0.0064528878500223,-0.002233222573645586,1.925722288999951
2.92,0.00504155031092225,0.0019333259825332647,1.9357022823799508
2.93,-0.02406714837821815,-0.004085495114285755,1.9290866480189421
2.94,-0.018878392119134398,-0.003967480948549782,1.9332780976624844
2.95,0.0126417285458756,-0.00011657365335613364,1.9356621302167663
2.96,-0.01026844939323195,0.004640556256101978,1.9350629742576142
2.97,-0.00878770663427485,0.0038297977163468514,1.9215448998203113
2.98,-0.00580525033997935,0.006132412641766079,1.9128299396018715
2.99,0.015577331586524648,0.0006996416375157857,1.9005436066562245
3.0,-0.009059720872315151,-0.004058849626631208,1.8932592793309533
3.01,-0.0199604856635403,-0.01283164946104969,1.8950394623366305
3.02,-0.02633534258128085,-0.009425788074444686,1.8914789956437064
3.03,-0.0048965528051428,-0.002186253782782799,1.8968248554112952
3.04,0.00708893386261285,-0.0013091294041932791,1.9068787456431207
3.05,-0.021977185446911802,-0.005449216533005711,1.914182934413262
3.06,-0.03677164867976805,-0.006070095990315088,1.9092115499090752
3.07,-0.05131830979650655,-0.00817750721181016,1.913488909552477
3.08,-0.02577112837217595,-0.005015473497089816,1.911193629666909
3.09,-0.0276760616563166,-0.008427684483126583,1.9147665632516522
3.1,-0.0286628955090294,-0.005066321162412477,1.9196761708999928
3.11,-0.018321188755176798,-0.011139495417625671,1.9144941901777675
3.12,-0.0311774798936275,-0.002363476591370286,1.9186025608352633
3.13,0.0051480415724389494,-0.0029759639412699317,1.9200497310128681
3.14,-0.023755053985484102,-0.0010378553667472743,1.9203556831628008
3.15,-0.02557970507795005,0.00026338920947381725,1.9237688556646542
3.16,0.0004932854054859001,0.0032311066066575394,1.92566931318787
3.17,-0.0145841462624268,0.0016102068808294958,1.9313252695281524
3.18,0.0044310713773012995,0.0031288450919023394,1.9248311052346543
3.19,-0.013819304030688349,0.0021665488096744823,1.9198963923358172
3.2,0.0051189542658642995,0.003032325870277163,1.9096413384857722
3.21,0.011758015183931901,0.007280054945977829,1.915387372993714
3.22,-0.01465744991344195,0.0010681250176493955,1.9263655245991729
3.23,0.00094482443326135,0.003311798890456234,1.9247357109111864
3.24,-0.01231229758291355,0.003841707568896893,1.9261559237750394
3.25,-0.0065374708113999005,-0.0003360735034332759,1.9216013683356885
3.26,-0.0172938401443442,0.0018036954923762352,1.9234478917762117
3.27,0.00253793996937115,-0.007870147585889331,1.9122834842340763
3.28,0.014297132607698049,-0.003222605698785489,1.9169771057596765
3.29,0.03106396587898745,0.0014069560219695972,1.9203989811810442
3.3,0.03014153567590295,0.005618078064706102,1.9153583861005365
3.31,0.01242791184363455,0.010783675161134763,1.9192970832213054
3.32,0.05232938703010215,0.010275980950496102,1.9226595543697018
3.33,0.0304788522789363,0.0024567859700816955,1.9321061567220292
3.34,-0.0059782780161287,0.011482555988644052,1.933217267245124
3.35,-0.009571745119459098,0.007162223904120077,1.9370585510914067
3.36,-0.0047985230706008,0.0050382757613679965,1.9298800252297306
3.37,0.012480908575800951,0.006282862768129275,1.9259315908304169
3.38,0.03837393251694475,0.005122451453438215,1.9219346069947547
3.39,0.00739509183275355,-0.00370774219740886,1.9156882765867804
3.4,-0.006794001843550401,-0.009603240180077991,1.924419347521174
3.41,-0.0089207818023472,-0.013628632851484414,1.9308017325674658
3.42,-0.02513492790236555,-0.003297615647359858,1.9308618097674202
3.43,-0.018839147255257,-0.005032694926241507,1.9333353146839316
3.44,0.00689375197659105,0.0024438201761233388,1.9260448827781902
3.45,0.0005946224363457,0.004818793008503334,1.934264677131673
3.46,-0.016038854317902952,0.001408728156273665,1.9299641434786023
3.47,-0.0142187614538973,-0.0022398937028889664,1.934110370604689
3.48,0.0005945446065751001,-0.005106894950325056,1.931333013551648
3.49,0.0130851442197086,0.003074741051193047,1.9296297868941534
3.5,0.00733671053538165,0.001492361357081083,1.9295583957480247
3.51,0.0252064105391755,8.215451539001607e-05,1.936004546676253
3.52,0.01476394419114425,-0.007221343453742689,1.9384009573828016
3.53,-0.0070991903693098,-0.005267212875899909,1.927806330350382
3.54,-0.02017427200127935,-0.006984254078511,1.9120745433367812
3.55,-0.037136349078315,-0.0076669318969605224,1.9131415490498302
3.56,-0.0059767514446162,-0.006274619381727664,1.9216792717338458
3.57,-0.015080913480571199,0.00027555264518576336,1.918233497856596
3.58,0.01102594512132435,-0.002369390886162793,1.925259401759626
3.59,0.0033303167418342,7.61039229984462e-05,1.918669952331453
3.6,0.0208800619041584,0.005505890844324454,1.910778568521785
3.61,-0.0060032737542171505,-0.001572839199157613,1.907825464255598
3.62,-0.01418832880277875,-0.003340355446119338,1.907226335637585
3.63,-0.023147107153688548,-0.00016600884326753516,1.9125589019707017
3.64,0.0080016233686081,-0.0030073248880206358,1.9163078764492845
3.65,-0.006950411408063101,-0.0013783023062060324,1.9273314254917662
3.66,0.00611774833696965,-0.0002509065833453967,1.9261214129807895
3.67,0.0033518145143841497,-0.003722375589963279,1.9318593319321815
3.68,0.0005904373296255499,-0.009124178885023156,1.9223118089434377
3.69,0.01038732139018105,-0.0022817807649255163,1.9223122186103287
3.7,0.00244618161366925,0.0038981692441885265,1.919136283413058
3.71,-0.00947230725445395,0.0040605664338287965,1.9197389088665229
3.72,0.01575454260650805,0.008184180857187006,1.9195841611303037
3.73,-0.02524635389415615,0.0022368662506226855,1.914669394390393
3.74,-0.0176744747200799,-0.003749400209840688,1.916839787915998
3.75,-0.012339747134900901,-0.0034687139552330715,1.916849297559615
3.76,-0.0051307651723538,-0.004828199029242795,1.9189217556968259
3.77,0.0073376047861689,-0.0021144324211186585,1.922747774903054
3.78,0.0182342389282158,-0.004144000496692758,1.9227164544589774
3.79,0.00609428033756515,-0.004353289141474404,1.9305997653986817
3.8,-0.00239897542905665,0.0030850434598560426,1.9283345358291695
3.81,-0.015785941652158998,0.003619751761158988,1.9260233212290416
3.82,-0.02090996366015915,-0.012451892265687802,1.9230425912110982
3.83,-0.01644287027594775,0.0008104703884726504,1.9206935422681597
3.84,-0.025269225893641598,-0.010595846633017589,1.9160752432538821
3.85,-0.030419795171625102,-0.016856646900090953,1.9202900586800247
3.86,-0.027680191681081,-0.020058781766474944,1.9155693930229771
3.87,-0.0115205580896595,-0.02248079768072127,1.9205623998852446
3.88,-0.02111953266326685,-0.019212907400429836,1.914402410665714
3.89,-0.032162308429629596,-0.029132036361503282,1.9094235312215642
3.9,-0.013904327222762601,-0.02452209063991296,1.9070946378768374
3.91,-0.02238833145362815,-0.022086616366891878,1.902824383009502
3.92,-0.00455620769478175,-0.022697692502823195,1.8941414542405046
3.93,-0.01686290888809995,-0.025962050329435316,1.895859679968534
3.94,-0.0391055677505802,-0.03492682613959033,1.900040459212244
3.95,-0.0445772819212696,-0.028874516328307807,1.9098433148679805
3.96,-0.035934487207611804,-0.025188316631323687,1.9172356516938474
3.97,-0.0423112753380859,-0.03255516165653166,1.9212281962188735
3.98,-0.0388334990126145,-0.0296295629204376,1.921876681370402
3.99,-0.0384475718400294,-0.020046468907371873,1.9240776856098345
4.0,-0.0484009908849548,-0.014808204610465805,1.9184551684308555
4.01,-0.06123750527345845,-0.01388564478954953,1.9299059593392562
4.02,-0.0665598126170488,-0.024275987085364492,1.9159277406245463
4.03,-0.04940047759404875,-0.01631000865940278,1.9163527330151036
4.04,-0.051220897012921054,-0.025494039196476467,1.9062699578540245
4.05,-0.038544270223169044,-0.025618515499368458,1.8946061324144132
4.06,-0.0265205962627059,-0.01010489713444004,1.8946191459808894
4.07,0.00212234617377325,-0.008588536370541877,1.8971722323195415
4.08,-0.04399300002352825,-0.017222775394505046,1.8834577223665656
4.09,-0.03746181164608235,-0.015440942754448303,1.8888457745547047
4.1,-0.05442981911542235,-0.02014424742247505,1.8976857127758728
4.11,-0.0356317570279734,-0.024844115143573993,1.9080784042229557
4.12,-0.025753807867646902,-0.023051268775593835,1.9104779332075514
4.13,-0.04409597088058665,-0.02126458151851505,1.9197376391530236
4.14,-0.0293863735599805,-0.01925664767805966,1.914421185389807
4.15,-0.03082507518934365,-0.019164589540068406,1.9140123321645675
4.16,-0.02967406075825465,-0.019217397284268294,1.9083185050872975
4.17,-0.0305048160619742,-0.024797319327707096,1.9037289999280353
4.18,-0.0031245201579974497,-0.007966508291589501,1.8941846950480938
4.19,0.00299421047201055,-0.0029156760230811415,1.9094256476359248
4.2,0.02434342179823555,-0.004896636095893148,1.90881585029339
4.21,0.0002931665730639,0.001495246717757037,1.9173912080699955
4.22,0.018083982221217,0.008439690289932788,1.9171112013838378
4.23,0.024259160630236448,0.01279407546714126,1.9184436505274065
4.24,0.03017530512307255,0.020164496780932396,1.9242374670744757
4.25,0.0302259160216801,0.019083306867868823,1.9188775374369171
4.26,0.01163479146220505,0.02167596199512975,1.9202872457951905
4.27,0.0204632627421193,0.01362957433565482,1.9195970745317654
4.28,0.019216603601164048,0.009258018368544337,1.9253585225136969
4.29,0.0340681385720371,0.007170911956197923,1.9238054994806997
4.3,0.01540645238676965,0.011579010803131081,1.9199665983907772
4.31,0.0075293737637201,0.012870325971256421,1.9202210958992627
4.32,0.031355158501397404,0.02261319695167012,1.9296691400946921
4.33,0.0576950820363817,0.029954137980516264,1.9276204456266444
4.34,0.048176683579997,0.035897482820333365,1.9185962639170258
4.35,0.03998112602934675,0.028814808262778883,1.9240540400851525
4.36,0.0465892274219776,0.02483263941844246,1.9169963972654704
4.37,0.013541160267407999,0.02441330329170079,1.909677032608234
4.38,0.014639760572149399,0.02180667828249945,1.9041580249221592
4.39,0.0111089424959557,0.011169660932940386,1.9171307046067148
4.4,0.02312712900447065,0.005904570769598459,1.9226954817879593
4.41,0.0255219485098906,-0.00039585077313473673,1.9117538927473445
